"placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","rating","text","lang"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","3","We had a lovely holiday in Bali in spite of paying for  5 star hotel and this not really being one… The hotel has a lovely entrance lobby and the grounds are well kept. However the pools have loose tiles and the bedrooms are in desperate need of renovation. The bathrooms in the standard rooms are inexcusable. They are dirty, moldy, cracked tiles, tiny, poor lighting. I complained and was promised a deep clean that did not happen and then we moved to a premium room. The bathroom is better- bigger - but still in need of renovation and with lots of mold in the shower. I did complain about this but I don’t believe Accor (of which this hotel is part of) seem to care as the response remains inadequate.
As per previous reviews there are very few sun beds by the pools- certainly not in keeping with the size of the hotel.  We did therefore end up on the beach and that was quite nice with the breeze and the shade from the trees. We found loungers at 9:30-10am. We are too polite to reserve them although so many people do this.
There are positives to this hotel. The staff are friendly and really helpful, with the exception of some of the reception staff who I felt could have been a bit more understanding. Rooms were not even ready at the 3pm check in time and one we waited until after 6:30pm for.
The tamarind restaurant is really good. 
One of our highlights was the ability to walk along the path in front of the beach and visit other hotel restaurants and walk to the Bali collection where there are shops and restaurants. 
Would I go back to Bali- would love to, but to this hotel? Not until it’s been renovated!","en"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","3","Lovley place, lovley friendly people ,how ever its no way a 5star place!!!! Ive travelled  5 star all over the world and this was a bit disappointing.  
Make sure ur up at 4am to get a bloody sunbed as by 7am they are all gone!!! And when you challenge them,they declare they have enough beds for every customer! This is not true and a Tui rep told us so.
There is room to put extra sunbeds
 We saw people on towels on the grass. Even the beach was the same by 8am!
Needs massively updating,the rooms are outdated and shabby. The rooms arnt cleaned properly, just the odd towel and bed tidy. Ive had to beg for waters most nights,or pay through the nose! 
Pool area sunbeds are filthy,as is round the pool floor. Needs huge improvements. 
Would not return.  People are paying a lot of their hard earned money, so it needs to be 5star that your paying for. ","en"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","1","Huge dissapointment, would never ever recomend any one to stay here. Firstly the facade and front is super fancy but when you enter the rooms they are old and the bathrooms are close to disgusting. However that is not the biggest problem, the hotel has app 100 rooms at least, but they have about 25 sunbeds for 400 guests. Same for breakfast even though the food is decent you have to wait to be seated or at the most busy hours you are not even seated yoiu have to fight your way to grab a table. However that is not the worst, if you want a sun bed you need to be at the towel service before 07.00 (is that a vacation?). Today we paid for a traditional fire dance where they served a buffet, however again no capacity, 1 pizza oven 2 grills, several houndred guests. After 20 minutes in line to the first food station I was met by empty plates, moved on to the next and the next, spent 40 minute in line and got 3 chicken spears out of it, I had it and that was my entire dinner so goint to bed hungry. But that is not the worst, the worst is my kid at 11 god so badly injured from sharp edges at the pool so he has now gone 4 days in bali unable to walk and with clear instructions from the doctor not to get the foot wet. The hotel took no other resposibility than paying the dotors bill and some crackers, after a lot of critique we got a room upgrade but the vacation is ruined more or less and it is their fault and they do nothing to real to compensate. 
We have traveled all over Bali for some weeks and stayed at some fantastic hotels even cheaper than this one and we have been super impressed. This however is the worst hotel experience in my life","en"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","1","O stayed in this hotel 29th June to 1st July 2025 with a group of 21 senior citizens.My room no was 1208.Others room no were also in the same series.Rooms no mentioned above are very badly managed.Very small toilets.bathroom could not be locked from inside.Dirty spots on tiles .Yellwish type of thing where tiles and floor joins.Patchy paintwork in the whole room.Very very badly maintained,Could have thought it’s only with my room but whole group rooms have same condition.Light in the rooms was very dim.We had to search where are the charging points.You have to pull a bedside table to plug in your charger.
Yes staff was courteous-They listened to us but were helpless as maintenance of the rooms was worse .It seems no supervisor had ever gone to these rooms .","en"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","3","Rooms are spacious, staff are helpful. The hotel ground is beautiful and expansive. Breakfast buffet is pricey but worth a try at least for a couple of days - could use more variety in changing menus so guests don’t get bored when they eat everyday. 
Buildings are worn out with patchwork. Housekeeping service was decent - not five star level.  There should be more resort activities too. 
The Friday night dinner show with fire dancers was good. The Cafe at Mulia buffet has so much more varieties. The beachfront restaurant with Mediterranean food was not bad - kids enjoyed bread and pizza.","en"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","3","Zeeeerr groot resort met zeer goede restaurants. Uitermate vriendelijke medewerkers (zoals overal in Bali) Mega grote Lobby/bar. Ligplaatsen aan zwembad beperkt voor het aantal kamers....maar altijd plaats aan het strand(veel wind) De kamers waren teleurstellend. Zeer klein en verouderd.
Op onze rondreis, de week ervoor hadden we veel mooiere, modernere kamers. Was door Blauwe Vogel geboekt dus er zullen waarschijnlijk wel grotere kamers zijn.... De airco werkt perfect en overal wifi. Ieder uur gratis shuttle naar winkeltjes, kraampjes.  Spa en shops in hotel.","nl"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","3","Nusa dua beach hotel is een 5 sterren hotel op papier helaas deel ik die mening niet. De kamers zijn niet schoon en onze kamer werd regelmatig pas tegen 16:00 uur schoongemaakt. Wachten op handdoeken en flesje water omdat het op was. Hier een klacht over ingediend kregen we te horen je moet het bordje op de deur hangen. Met andere woorden het is je eigen schuld. 
Biedt voor het wachten een drankje aan dat is klantvriendelijkheid.
Wij zijn van mening dat dit niet bij een 5 sterren hotel hoort.
Als je geen allinclusieve hebt zijn de prijzen aan de hoge kant.","nl"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","2","Atención lenta en los restaurantes y un tanto caro en relación a la calidad de la comida. Los camareros en general no son amables. Cuando vas al buffete para el desayuno y no vas vestido como le “gusta” a la chica que está en el recibidor, no te permite pasar.
La habitación está muy bien, siempre limpia y con buen mobiliario.
Las instalaciones (piscinas, jardines, vestuarios) están bien cuidados y limpios.","es"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","2","Where do I start.......firstly, they forgot it was out honeymoon on arrival. It was very well documented on the paperwork from Emirates. but they failed to spot it. From coming from an amazing hotel in Ubud that treated us amazingly for our honeymoon we felt deflated.  Entrance to the hotel is wonderfully decorated, but that's where the 5 star ends. The pool had many loose tiles at the bottom when you are standing you have them all around your feet. Some staff are helpful but others you can see are desperately unhappy working here. You will see people on there holiday collecting plastic on the beach as the beach staff don't arrive to clean the beach until later in the day. Unheard of for workers to start work in the heat of the day. Mostly cheap uncomfortable sunbeds. Don't bother with the balinese or Asian restaurant they are trying to be a la carte but failing miserably. Basic traditional balinese and asian food is so tasty but we had to eat out of the hotel to get anything even close. The beach restuarant is outstanding food and we ate there most of the time. Cabana is also good food for lunch. Breakfast is like a heard of animals. One day I asked for poached egg and what was placed on my plate was an egg yolk surround with a small amount of raw white, I refused to take it. Unacceptable. Balinese noodles with egg for breakfast was great. Plenty of choice but definitely not 5 star. Rooms are very tired and don't even have a mini bar in the room. Turtles in the front pond have no place to sit. If you know anything about Turtles they like to perch on a rock a lot of the time and these Turtles are left to just swim constantly. Cruel. This hotel is commercial and all about money. They kept telling us we were special guests as we were on our honeymoon but we didnt get any extra treatment apart from being able to sit in the VIP area before we left. The BBQ night is a joke to be honest. What a flop that was. Very little variety on top of your basic buffet. Spa area is a nice area. Taxis from the hotel is another money earner from the hotel. The local taxi drivers only get a small percentage of the amount. Balinese people really struggle  and this hotel takes advantage of that. They don't employ all local people, they employ many from other countries. China. This hotel and area is not traditional bali and don't even try to be. If you want to experiment real Bali stay in Wapa Di Ume in Ubud, I can not rate this small and friendly hotel enough. Nusa dua caters for and  full of people wanting westernised holidays in other countries. This is not real Bali and I would not return","en"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","2","We stayed here for 4 nights at the end of a 2 week trip to Bali. Our first 2 locations were out of this world and truly 5*. This hotel is barely a 3*. 
We arrived at 130pm, knowing we would be too early to check in. Until this point in our trip we had experienced nothing but the warmest Balinese welcome. Not here though. The lady checking us in barely spoke to us, she spent the whole time shouting at other members of staff and scolding them like children. She told us our room would be ready before 3pm. It's was 415pm before we finally got our room. 
When we got to our room, the reason for the wait quickly became apparent, it was being repainted. The smell of fresh paint was so strong and we said we couldn't stay here. The bellboy rang to reception but was told there were no other rooms available. My husband went online and found multiple rooms available to book for the night. After 2 further calls to reception, they agreed to move us.
We got changed for the pool, even at the late stage in the afternoon there were no chairs, the pool area was dirty and there were lots of broken tiles in the bottom of the pool.
Our new room was far from clean, everywhere looked grubby, with the bathroom particularly looking very dirty. At bed time we realised the shutters were broken and so we were going to be unable to block out the morning sunlight. Sure enough, we were woken early with the sun. 
We went to reception to complain and the manager got us moved again to another new room. 
I've never been to a 5* or even a 4* where you arrive at breakfast and are expected to find your own table and then queue for coffee. But that's how it works here. Breakfast is advertised till 1030am but if you want food you need to come before 10am otherwise there is no bread, no fruit, no juice or no eggs. Smoking is also allowed inside at breakfast which is definitely not 5*. 
Our only positives from the hotel were the evening meals. We were half board and so had these included. We ate at the Asian restaurant and then the Kejack dancing bbq and the fire dance bbq. The food at each of these was fantastic. The chefs are obviously the one 5* part of the hotel.
At check out, we were handed the bill, we weren't even asked how our stay was. No customer care or service. 
We complained one final time to the manager before leaving who seemed pretty non-chalent about our experience. 
We walked around the other hotels in Nusa Dua and there are many far superior places to stay that here. I'm just surprised that people review this as a good place to stay 🤷‍♀️
Don't ruin a good trip to Bali by booking here to stay! ","en"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","2","Resort dal massimo del punteggio, pulito, personale gentilissimo e disponibile, colazione veramente da ""urlo"" ( mai vista in trent'anni che giro il mondo) con tanto da scegliere e tutto di qualità (succhi di frutta fatti al momento, stazione per le sole crepes solo per citare due esempi), tanti ristoranti, piscina molto bella con teli disponibili, mare nulla di che con lettini, fitness Center e soa. Comoda passeggiata da fare sul lungo mare. Noi abbiamo mangiato una volta in hotel (BBQ di pesce) per vedere lo spettacolo di danza con il fuoco (costo 1,5M IDR, decisamente non economico per Bali ma valido). La zona dove si trova il resort è prettamente turistica ma molto bella, pur essendo più cara delle altre parti di Bali la consiglio. Comunque se vi piace camminare, prendete un taxi alla peggio, ci sono varie aeree vicine dove passare una serata simpatica e vedere anche negozi/mercati (Bali collection per esempio) e mangiare. Nusa dua si trova poi circa ad 1 ora da Uluwatu Temple e poco di più da Padang Padang, traffico permettendo. Sono disponibili sia driver ( circa 500Idr per mezza giornata trattando il prezzo) sia noleggio scooter (circa150 Idr al giorno, poi dipende da cosa prendete, ignorantemente ho scoperto però che quasi tutti i noleggi scooter sono senza assicurazione che non è neanche possibile aggiungere a pagamento).
Ora veniamo alle note dolenti: la camera n° 1220, semplicemente terribile, non tanto perché vecchia (mobili, doccia inizialmente non funzionante, ecc..) ma per l'umidità interna che con aria condizionata perennemente accesa comunque lasciava le lenzuola bagnate... Abbiamo dovuto lasciare i vestiti nelle valigie perché se appesi la mattina erano umidi. Poi in camera ci si sta veramente poco, ma una struttura del genere non può avere delle camere del genere! 
Per tutto il resto straconsigliata la zona ed il resort.","it"
"Lot North 4, Jl. Nusa Dua, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Lot North 4, Jl. Nusa Dua",,"302385","-8.793936","Nusa Dua, Benoa, South Kuta, Bali","115.230255","Nusa Dua Beach Hotel & Spa","9007","4.5","123","207","635","2368","5675","https://www.tripadvisor.com/Hotel_Review-g297698-d302385-Reviews-Nusa_Dua_Beach_Hotel_Spa-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.nusaduahotel.com/","1","No astrele on balcon...you can smoke în their opinion outsider the hotel...when i come on holiday, i prefer to relax...in the room smels like mould,fungus...old hotel...the room dosen't closet on balcon...if you ask for astrele they sau you smoke cigar outside of hotel with coffe...be Careiului...better go and take other hotells...or maybee other region","en"
"Jl. Pantai Mengiat No.4 Nusa Dua Beach, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Jl. Pantai Mengiat No.4","Nusa Dua Beach","303033","-8.80809","Nusa Dua, Benoa, South Kuta, Bali","115.22827","Ayodya Resort Bali","7595","4.4","144","188","585","1901","4777","https://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.ayodyaresortbali.com","1","Terrible stay. I'm currently staying at this hotel and writing this while it's still fresh. Check-in is at 3 PM — no exceptions. Even after a long overnight flight or with a small child, you will be left waiting until 3. That's just awful. Our room looks out onto a garden area, but every morning we are woken up by loud renovation or construction noise. If you wanted rest, forget it.
To make things worse, the bars and restaurants on site charge about three times more than places outside. If you don't buy all-inclusive, you'll be forced to go off the property repeatedly to eat — a real pain. Don't overpay for convenience that doesn't exist. Choose a different hotel: one that's quieter, better organized, more accommodating and actually cares about guests. I won't be coming back.","en"
"Jl. Pantai Mengiat No.4 Nusa Dua Beach, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Jl. Pantai Mengiat No.4","Nusa Dua Beach","303033","-8.80809","Nusa Dua, Benoa, South Kuta, Bali","115.22827","Ayodya Resort Bali","7595","4.4","144","188","585","1901","4777","https://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.ayodyaresortbali.com","1","Our stay at Ayodya Resort Bali (Aug–Sep 2025) was deeply disappointing and distressing. The room we were given had a strong sewerage smell, mould, and a dirty plastic mat in the shower. The toilet and shower did not work properly, and I became violently ill overnight from the food (vomiting and diarrhoea for several hours). My mother had to search for staff at 3am to help with the bathroom issues.
When I raised these concerns, the hotel’s response was shocking — the manager and another staff member came into my room while I was visibly unwell and pressured me to sign a legal disclaimer in exchange for a refund. The document required me to waive my rights and agree not to post any reviews. I refused, as no guest should be forced to sign away their rights, especially while sick.
This experience completely ruined our holiday. I would not recommend this resort to anyone seeking a safe, clean, or professionally managed environment.","en"
"Jl. Pantai Mengiat No.4 Nusa Dua Beach, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Jl. Pantai Mengiat No.4","Nusa Dua Beach","303033","-8.80809","Nusa Dua, Benoa, South Kuta, Bali","115.22827","Ayodya Resort Bali","7595","4.4","144","188","585","1901","4777","https://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.ayodyaresortbali.com","3","The service and the food was very good. Unfortunately the rooms need to be updated as they are looking a bit tired. The pools are excellent. The staff are excellent and very accomodating to all our requests. Location is also excellent with a 10 minute walk to the Bali Collection. Beach is clean.","en"
"Jl. Pantai Mengiat No.4 Nusa Dua Beach, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Jl. Pantai Mengiat No.4","Nusa Dua Beach","303033","-8.80809","Nusa Dua, Benoa, South Kuta, Bali","115.22827","Ayodya Resort Bali","7595","4.4","144","188","585","1901","4777","https://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.ayodyaresortbali.com","3","Overall it was very nice and we had a great time, resort more family oriented . The waterfall restaurant had very taste full food :D","en"
"Jl. Pantai Mengiat No.4 Nusa Dua Beach, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Jl. Pantai Mengiat No.4","Nusa Dua Beach","303033","-8.80809","Nusa Dua, Benoa, South Kuta, Bali","115.22827","Ayodya Resort Bali","7595","4.4","144","188","585","1901","4777","https://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.ayodyaresortbali.com","3","A beautiful hotel right in the beautiful beach with golden sands and turquoise waters. The staff were amazing, brought over as many drinks as we wanted and were always so polite. The hotel was kept extremely clean, and the gardens are beautiful. Always a sunbed available in a choice of poolside or beach locations. 
Three things let it down: 
1) the room and especially the bathroom was tired and in need of a refurb. I didn’t expect a grotty shower curtain in a 5 star resort 
2) great choice of food but the meat was usually of poor standard. Uncooked burgers and gristly chicken made us stick to pizza, rice and chips unfortunately 
3) the hotel bar area was beautiful and relaxing, overlooking the gardens, but the same (5 minute long) music was played continuously over and over again, which became incredibly annoying. Couldn’t be changed sometimes…? 
It has so much potential - if the above were fixed it would be lovely","en"
"Jl. Pantai Mengiat No.4 Nusa Dua Beach, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Jl. Pantai Mengiat No.4","Nusa Dua Beach","303033","-8.80809","Nusa Dua, Benoa, South Kuta, Bali","115.22827","Ayodya Resort Bali","7595","4.4","144","188","585","1901","4777","https://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.ayodyaresortbali.com","3","Resort a bit dated. Service times need improvement (due to staff numbers). But the staff were excellent and did what they could. Better value and service elsewhere. We checked out a day early","en"
"Jl. Pantai Mengiat No.4 Nusa Dua Beach, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Jl. Pantai Mengiat No.4","Nusa Dua Beach","303033","-8.80809","Nusa Dua, Benoa, South Kuta, Bali","115.22827","Ayodya Resort Bali","7595","4.4","144","188","585","1901","4777","https://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.ayodyaresortbali.com","1","Ayodhya Resort is a place that left me with mixed feelings. Let me break it down:
Pros:
The lobby and external appearance of the resort are absolutely stunning. The traditional architecture is both impressive and welcoming, and everything looks pristine and well-maintained.
Food quality is generally decent, with dishes being well-prepared and flavorful, though the variety could definitely be better.
Cons:
Rooms are definitely dated. They’re not a huge issue for me, but cleanliness and maintenance need a lot of improvement. The rooms felt worn out, and in places where maintenance had been done, it was clear that it was poorly executed.
The bathrooms were the most disappointing aspect of the room—terrible conditions that I didn’t expect from a resort of this caliber.
However, my real concern, and the reason I’m writing this review, lies in the experience we had regarding food safety and the handling of my son’s severe nut allergy.
We had a really unsettling experience at Ganesha - Sanskrit (a chain, so we assumed the standards would be consistent). Despite repeatedly asking if a dish contained nuts (three times in total), and being assured by three different members of staff, including the manager, that the dish was nut-free, my son ate the meal and shortly after started feeling unwell. We didn't initially suspect the food, but as his condition worsened, we realized it must have been the meal. My son ended up very sick and required medication.
When we informed the staff, they told us, after the fact, that the sauce had cashews in it. We were already in a state of panic, and to make matters worse, no one checked on my son’s wellbeing. After rushing to our room, my husband settled the bill, and we requested a sick bowl, only to be handed a Pyrex bowl from the kitchen—no empathy or support whatsoever.
The real kicker came when we attempted to raise the issue with guest relations. They escalated the matter to the food and beverage manager, who called us the next day with an offer of a free meal in the same restaurant—which we turned down immediately. My son no longer trusts them, and understandably, we are extremely concerned.
Conclusion:
If you have any food allergies or intolerances, I would strongly advise caution at this resort. This experience could have turned out much worse, and it’s alarming that a resort of this size doesn’t have better protocols in place for dealing with such serious issues. There are many families with children staying here, and I think it’s important for future guests to be aware of this. I’m writing this review not to discourage others from visiting but to raise awareness and encourage the resort to step up their food safety protocols.","en"
"Jl. Pantai Mengiat No.4 Nusa Dua Beach, Nusa Dua, Benoa 80363 Indonesia","Nusa Dua","Indonesia","80363",,"Jl. Pantai Mengiat No.4","Nusa Dua Beach","303033","-8.80809","Nusa Dua, Benoa, South Kuta, Bali","115.22827","Ayodya Resort Bali","7595","4.4","144","188","585","1901","4777","https://www.tripadvisor.com/Hotel_Review-g297698-d303033-Reviews-Ayodya_Resort_Bali-Nusa_Dua_Benoa_South_Kuta_Bali.html","http://www.ayodyaresortbali.com","1","When approaching the Ayodya you are really impressed unfortunately that’s where it ends. The lobby and staff were fabulous but as we took the long walk to our room the disappointment starts to set in. One lift that never came so using the stairs our entire stay. The room was shocking. So dated and dark. Tatty furniture chipped sink and old. Don’t get me wrong they came every day to clean so can’t complain about that. The towels should have gone in the bin years ago ( grey and threaded). The infinity pool was unwelcoming and dirty. The bar service was terrible and I don’t understand why it’s ok to serve warm beer. The seating area around that bar was filthy and I didn’t want to sit on it at all. The food area round the family pool served delicious food but needed a lot more staff as tables and floors were left with food on. It a shame because its location is great. Also there should a dress code for breakfast as people wearing vests and reaching over food other places insist on t-shirts. The beach needs to be swept as it full of plastic. I have travelled quite extensively and I say this is one of the worst hotels I’ve ver stayed in and would not recommend at all","en"
